0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,8,11,11,14,13,13,14,16,16,16,16,16,16,17,17,19,20,21,21,23,23,24,26,26,27,29,29,31,32,33,34,35,35,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,36,36,35,32,31,31,28,25,24,24,22,21,21,21,21,21,21,21,19,17,17,16,15,14,13,12,10,9,8,8,6,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,5,5,5,6,7,8,10,11,12,13,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,47,48,49,49,50,51,51,54,55,55,57,57,57,59,58,58,59,60,60,61,61,62,61,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,60,61,60,60,60,62,61,61,61,61,61,62,62,62,62,61,61,62,61,62,62,62,62,61,61,61,61,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,61,61,61,61,62,61,61,62,62,62,62,62,62,63,63,63,61,61,61,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,61,62,61,61,62,62,62,62,62,61,61,62,62,61,61,61,62,62,62,61,62,62,61,62,61,61,61,61,61,61,61,61,61,61,62,61,61,61,61,61,62,61,62,61,61,61,62,62,62,62,62,62,61,61,62,62,61,61,61,62,62,62,61,62,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,62,61,62,62,62,62,62,62,61,60,61,62,61,60,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,61,62,62,62,62,62,62,62,62,61,62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6,7,8,8,10,12,13,13,14,15,16,18,18,19,20,21,22,24,24,26,26,27,28,30,31,31,33,33,34,36,36,37,38,40,40,42,43,43,45,46,47,48,49,50,50,52,52,54,55,56,57,58,58,60,61,62,61,63,63,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,61,61,61,61,61,61,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,61,60,60,60,60,60,60,60,60,61,61,61,61,60,60,60,61,61,60,60,60,60,60,60,60,60,60,60,61,61,62,61,60,60,60,60,61,61,61,61,60,60,60,61,61,61,60,60,60,61,60,60,60,60,60,61,61,60,60,60,60,60,60,59,59,59,61,61,61,60,60,60,61,60,60,59,60,59,60,60,60,60,60,60,61,59,60,60,61,60,60,59,60,59,60,60,61,61,60,60,59,59,60,60,60,60,60,60,60,60,60,59,59,59,60,60,60,60,59,59,60,60,60,60,60,59,60,60,60,60,60,59,60,60,60,59,60,60,60,60,60,60,60,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,61,62,61,61,61,62,61,61,62,61,61,62,61,60,60,60,60,61,61,60,61,60,60,61,61,61,60,60,60,61,60,61,60,60,60,61,60,60,60,60,60,61,61,61,60,60,59,59,60,59,59,60,59,59,59,60,60,59,59,59,60,60,60,60,59,59,60,60,60,60,59,59,60,60,60,60,60,60,59,60,60,60,59,59,60,60,59,60,60,60,59,60,60,60,60,60,60,60,60,60,59,59,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,62,62,62,61,61,61,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,60,59,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,45,45,44,43,42,41,40,39,38,37,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,9,8,7,6,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,7,7,8,9,10,11,13,14,14,15,16,17,19,19,20,21,22,23,23,26,26,27,28,29,29,32,33,33,34,35,35,37,38,39,40,41,41,43,45,45,46,47,47,49,50,52,52,53,53,55,57,57,58,59,59,60,61,60,60,60,60,61,60,61,60,60,60,61,61,60,60,60,60,61,60,60,60,60,61,61,61,61,62,61,61,61,61,61,60,60,60,61,61,61,60,60,60,61,61,61,61,62,62,61,61,61,61,60,60,61,61,61,61,61,61,61,61,61,60,60,60,60,61,60,60,60,60,61,60,60,60,60,60,61,60,60,60,60,60,61,60,60,60,60,60,61,60,60,60,60,60,61,60,60,60,60,60,60,60,60,60,60,60,61,60,60,60,60,60,61,61,60,61,60,60,61,60,60,60,60,60,61,61,60,60,60,60,61,60,60,60,60,60,61,61,60,60,60,60,61,61,60,60,60,60,61,61,61,60,60,60,61,61,61,61,60,60,61,61,60,60,60,60,61,60,60,60,60,60,61,61,61,61,60,59,58,58,57,58,57,57,58,58,58,57,58,57,58,58,58,58,58,57,58,58,58,58,57,57,58,58,58,58,58,57,58,57,58,58,57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,60,60,60,60,60,61,61,61,61,61,61,60,61,61,61,61,61,60,61,61,61,61,61,61,61,60,61,61,61,61,61,61,61,61,61,60,60,59,58,57,56,58,57,56,55,54,53,52,53,52,51,50,49,48,47,47,46,45,44,44,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,46,47,47,47,47,47,47,47,47,47,47,47,48,50,51,50,50,50,52,53,54,55,55,55,56,57,58,59,59,59,60,62,63,63,63,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,62,60,60,60,60,60,61,60,60,60,60,60,61,60,60,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,61,60,60,60,60,60,61,61,60,61,61,61,62,62,61,61,61,61,61,61,60,61,60,60,61,61
0
0,79,79,79,80,80,80,80,81,82,82,82,83,83,84,84,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,84,84,84,84,83,83,82,82,82,81,80,80,79,79,79,78,78,78,77,76,76,76,75,75,75,74,73,72,72,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,71,70,70,70,70,70,71,71,72,72,73,73,73,74,74,74,74,74,74,75,75,75,75,75,75,76,77,77,77,77,77,77,77,77,77,77,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,68,68,68,68,68,62,62,60,59,59,59,58,58,57,58,58,58,57,57,56,56,56,55,55,55,55,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,55,56,57,57,57,58,58,60,61,63,65,67,68,69,70,72,72,74,75,76,76,77,77,78,78,78,78,78,78,77,76,76,76,76,76,76,76,77,77,77,77,77,78,78,78,78,78,78,77,77,76,76,76,76,76,77,77,77,76,76,76,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,53,53,53,39,36,36,36,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,40,42,43,44,45,46,48,48,49,50,51,53,54,55,57,57,58,59,60,61,63,64,65,66,67,68,69,71,72,73,74,76,76,77,78,78,78,77,77,76,76,76,76,76,76,74,74,73,73,73,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,74,74,74,74,74,74,75,75,75,75,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,79,80,80,80,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,80,79,79,79,79,78,77,76,76,76,75,75,75,75,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,74,74,74,74,74,74,74,73,72,72,72,72,72,72,72,72,72,72,72,72,71,71,71,70,69,69,69,69,70,70,71,72,73,73,73,73,73,73,73,74,74,75,75,75,75,74,74,74,74,74,74,74,74,74,74,74,74,74,74,73,73,73,73,72,72,72,72,72,72,71,70,70,70,70,70,70,70,70,70,70,70,70,71,71,72,72,72,72,72,72,72,72,71,71,71,71,72,72,73,73,73,73,72,72,72,72,72,72,73,73,73,73,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,76,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,79,79,80,80,80,81,81,81,81,81,80,78,78,78,78,78,78,78,78,78,78,77,77,76,76,75,75,75,75,75,76,76,77,77,77,77,77,77,77,78,78,78,78,78,76
0,80,80,80,79,79,79,79,79,79,79,79,80,80,80,80,80,80,80,80,80,80,76,76,76,76,72,70,68,67,67,66,66,65,65,65,64,63,63,63,62,62,62,62,62,62,62,61,61,60,60,60,59,59,58,58,58,57,57,57,58,59,59,59,59,59,59,59,59,58,58,58,57,56,56,56,56,57,58,59,60,61,62,62,63,64,64,64,64,65,65,65,65,65,65,65,65,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,69,69,69,69,69,69,69,69,69,69,69,69,69,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,68,67,67,67,67,67,66,66,66,66,66,66,66,66,65,65,65,66,66,66,66,66,66,66,66,65,65,65,65,65,64,64,64,64,64,64,64,64,64,65,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,64,64,63,62,62,62,62,62,62,62,63,63,63,64,64,64,64,64,64,65,65,65,65,65,65,66,66,66,67,67,67,67,68,68,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,71,71,71,71,72,72,72,72,72,72,72,72,73,73,74,74,74,75,75,75,75,75,76,76,76,76,77,77,77,78,78,79,79,79,79,79,79,79,79,78,78,78,78,78,78,78,78,78,78,78,78,78,77,77,77,77,77,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,77,77,76,76,76,76,75,75,74,74,73,73,72,71,71,71,70,70,69,69,69,69,68,68,67,66,66,66,66,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,70,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,73,73,73,73,73,73,73,73,73,72,71,71,71,71,71,71,70,70,69,69,68,68,68,68,68,68,68,68,68,68,69,70,70,70,70,70,70,69,69,69,69,70,70,70,70,69,69,69,69,69,69,69,69,69,68,68,68,68,68,67,67,67,67,67,67,67,68,68,68,69,69,69,70,70,70,71,71,71,71,72,72,72,72,73,73,73,74,74,74,74,74,74,74,74,75,75,75,76,76,76,76,76,76,76,77,78,78,79,79,79,79,79,79,79,79,79,79,79,79,80,80,80,81,82,82,82,82,82,82,82,83,83,83,83,83,83,84
0,85,85,85,85,85,85,86,86,86,86,86,86,86,86,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,84,83,83,83,82,81,81,81,81,80,80,80,80,79,79,79,79,79,79,79,79,78,78,78,78,78,77,77,77,77,77,77,77,77,77,76,76,76,76,76,76,76,76,76,76,76,76,73,72,72,73,75,77,79,79,79,79,80,81,82,83,85,86,87,88,90,91,92,94,95,97,98,100,102,103,105,105,107,109,110,112,114,115,116,117,119,121,122,122,122,123,125,127,128,129,130,132,133,133,133,133,135,137,137,138,138,138,138,138,138,138,138,138,137,137,139,141,141,140,139,139,139,139,140,141,140,139,138,137,136,136,135,134,131,131,131,131,130,129,129,129,128,127,126,125,124,124,124,124,124,125,125,123,123,123,123,123,122,121,122,123,124,124,124,126,127,128,129,129,129,128,128,126,125,125,124,123,122,122,122,121,119,117,117,115,115,115,115,115,114,113,112,112,113,112,111,110,110,109,108,107,106,106,105,105,105,104,102,101,101,100,99,99,98,97,96,95,95,95,94,93,91,90,88,87,86,86,86,86,86,86,86,86,85,84,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,82,82,82,82,82,82,82,82,82,82,82,82,82,82,83,83,83,83,82,82,81,81,81,81,80,80,80,80,80,80,80,79,79,79,80,80,80,80,80,80,80,81,81,81,81,80,80,80,80,80,80,80,80,80,79,79,79,79,79,80,80,80,80,81,81,81,81,81,82,82,82,82,82,82,82,82,83,83,84,84,84,85,85,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,85,85,85,85,85,86,86,86,86,86,86,86,86,85,85,85,85,83,81,81,81,80,78,78,78,78,78,78,78,78,78,78,78,78,78,78,72,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,59,53,50,47,47,47,47,47,46,44,44,44,44,43,43,43,43,43,44,45,46,48,49,49,49,49,50,50,50,50,50,50,50,50,50,49,49,51,52,53,55,56,56,56,57,58,59,60,61,63,64,66,68,69,70,70,71,73,74,75,75,76,76,76,76,76,77,79,81,81,81,81,82,83,84,84,84,84,83,82,81,81,81,82,83,84,84,84,85,85,85,85,82,82,82,82,82,82,82,83,83,84,84,85,85,85,85,85,85,86,86,86,86,86,86,87,88,88,88,89,89,90,91,91,91,91,91,91,91,90,90,90,90,90,89,88,87,88,88,88,88,88,88,88,87,85,85,85,85,85,85,87,87,88,88,89,89,89,89,89,88,87,87,86,86,86,86,86,87,87,87,87,86,86,86,86,86,86,87,87,87,87,87,87,87,86,86,85,85,85,85,85,85,85,86,86,87,87,87,87,88,88,88,88,88,88,88,88,88,89,89,89,90,90,90,90,90,90,91,91,91,91,91,91,91,91,91,91,92,92,93,93,93,93,93,93,93,93,92,92,91,91,91,91,91,92,92,93,93,93,93,93,93,93,93,94,94,94,94,94,94,94
0
0,8,8,10,9,14,12,9,9,10,9,14,9,11,9,9,9,11,11,13,13,19,13,14,16,11,16,12,15,12,11,13,12,11,15,16,16,20,11,13,14,13,13,15,11,16,13,18,11,11,29,10,17,18,12,12,12,22,17,14,13,12,12,11,14,16,18,17,11,11,12,14,16,19,15,12,13,14,16,18,18,14,12,15,14,15,16,15,11,11,12,19,17,15,14,13,15,12,12,14,14,16,13,12,12,12,12,20,22,15,12,15,10,14,14,11,10,13,14,13,15,13,14,12,11,13,12,12,13,12,13,11,14,12,15,15,12,14,14,14,14,14,88,10,9,13,11,13,10,10,10,16,13,10,9,10,14,15,10,12,14,9,11,10,12,10,12,10,12,12,19,17,17,13,11,13,12,14,21,18,17,17,17,17,17,17,17,17,17,17,17,17,17,206,206,206,206,206,75,75,30,24,19,17,17,14,7,6,8,13,18,19,16,16,14,18,13,11,11,28,18,11,13,8,13,10,11,12,8,12,17,17,15,15,9,8,8,11,8,11,9,18,18,23,23,10,12,8,11,8,12,15,16,12,11,12,11,16,17,16,14,12,23,19,14,14,15,15,16,14,13,17,15,11,12,10,13,12,17,20,16,15,13,13,15,12,18,18,17,15,10,12,10,12,13,12,13,11,11,13,14,15,22,20,17,12,13,12,12,12,12,12,12,12,12,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,422,422,422,8,8,7,9,8,13,15,17,17,8,10,9,12,11,11,13,14,15,14,12,9,11,11,14,12,10,13,17,14,14,13,13,12,13,15,15,10,14,12,14,14,23,17,15,17,13,12,13,16,16,19,15,12,16,13,15,11,13,13,14,18,16,10,10,10,12,15,16,16,16,11,10,13,16,19,9,12,14,15,16,14,16,17,10,13,10,13,8,11,8,13,8,13,9,11,16,18,8,10,18,19,15,14,9,10,14,6,7,13,14,10,19,16,13,8,18,16,16,12,13,9,14,15,12,15,15,15,17,15,8,8,11,8,12,8,13,7,14,16,16,17,8,16,12,13,8,13,10,13,13,17,16,13,22,17,17,17,48,15,16,17,21,17,15,14,16,13,14,14,13,13,15,14,16,15,14,16,17,15,16,6,14,6,7,16,12,15,16,6,12,16,18,18,18,13,8,12,14,18,13,7,18,17,16,12,21,14,15,22,16,15,14,14,11,17,17,13,9,16,19,16,16,14,15,7,12,7,12,17,15,17,15,17,6,14,14,18,16,7,12,14,5,15,18,16,18,13,15,22,15,15,15,16,21,26,16,15,9,17,10,14,14,10,17,17,14,13,11,13,11,12,19,20,14,18,15,18,14,15,6,12,5,13,6,18,13,18,14,17,15,8,11,14,7,13,7,13,7,14,13,7,9,9,9,15,6,14,14,9,14,18,14,14,9,14,10,18,15,16,15,6,13,17,17,15,16,7,11,9,10,10,10,10,10,9,13,13,8,14,18,14,14,30,14,14,18,8,13,10,10,11,16,17,16,17,15,15,6,14,6,12,14,6,15,6,14,15,7,12,8,10,6,13,14,14,14,7
0,13,13,11,12,13,12,13,12,13,12,14,10,13,12,11,11,11,11,11,11,11,113,113,113,113,63,21,17,18,18,10,19,14,20,20,20,20,7,7,30,13,10,16,14,17,14,16,16,19,8,11,14,18,9,12,14,20,19,16,12,15,15,9,18,15,15,15,17,15,15,20,17,18,13,9,12,15,19,16,17,14,14,20,21,19,19,23,9,12,13,18,19,17,19,12,14,8,12,17,15,18,17,17,9,12,14,18,19,14,18,15,16,19,14,9,14,16,16,14,16,10,11,18,15,18,16,15,9,13,14,14,17,19,22,11,15,12,12,18,14,24,15,16,13,14,8,13,10,13,20,16,16,15,15,17,15,21,14,19,21,11,16,8,13,17,14,14,9,14,19,16,16,13,15,15,8,14,19,19,14,15,15,15,35,21,13,17,15,18,19,15,13,15,19,19,16,19,16,13,11,17,12,17,17,18,12,15,15,20,22,12,18,16,18,14,15,15,20,22,15,14,10,11,22,13,13,8,12,22,12,21,16,18,10,14,11,13,11,17,15,15,25,18,11,17,9,11,15,16,20,20,18,11,15,20,15,19,16,17,15,16,21,17,12,14,16,23,18,13,19,20,12,13,14,8,16,16,19,18,15,14,9,12,9,18,20,18,17,19,13,13,16,16,11,14,11,14,9,10,19,15,23,18,14,12,19,16,15,19,15,21,19,15,12,17,14,15,7,15,17,15,22,14,19,16,12,22,17,12,18,19,18,15,18,12,20,17,15,14,16,18,17,17,15,17,16,19,19,15,18,16,15,15,16,17,17,16,18,19,19,16,13,15,13,14,8,19,12,7,19,16,16,12,11,13,13,18,14,11,13,12,13,12,10,10,11,12,12,12,13,14,14,26,11,13,20,14,11,11,18,22,15,10,16,14,12,13,16,12,17,16,16,12,8,16,16,19,12,13,7,13,11,11,16,15,10,12,13,17,10,15,11,11,12,8,10,14,14,11,14,10,17,17,25,13,13,12,14,13,13,14,15,18,18,23,16,16,24,16,17,12,14,9,15,12,16,10,18,10,10,12,15,12,12,16,15,14,9,15,10,16,16,23,16,23,18,14,13,13,13,15,15,13,12,12,28,18,13,14,16,16,21,26,21,21,10,10,26,15,11,18,14,9,14,12,12,14,15,19,17,15,15,9,16,9,11,15,18,18,7,13,9,11,18,17,9,15,8,11,10,12,11,8,16,17,16,16,17,17,16,17,18,18,32,19,12,8,15,13,11,18,18,26,22,19,13,8,16,17,15,18,14,15,12,11,12,8,16,13,13,13,17,15,7,13,13,20,18,17,12,16,19,19,16,9,9,25,15,10,10,11,11,10,16,14,19,15,19,14,9,14,13,11,16,18,14,19,18,13,17,18,12,11,16,17,17,29,15,20,19,14,9,12,15,19,15,8,13,18,13,13,9,8,19,15,17,10,9,7,10,11,16,14,10,11,11,12,10,12,13,20,10,10,14,14,12,14,12,10,12,11,12,12,12,13,15,12,18,10,11,15,17,14,13,9,16,11,10,11,10,16,21,14,16,13,14,15,14,11,11,15,12,10,10,10,9,10,11,9,10,11,12,8,10,9,10,13,9,11
